cryptocurrency_id,date_id,price_usd,market_cap,total_volume_24h
okb,3265,20.86110229916013,5419962133.11,78938082.21
bitcoin,3266,45635.45438126673,820983263462.5,25474063861.61
boba-network,3266,1.6894821374692657,271156817.67,15699143.48
elrond-erd-2,3266,184.90596446730103,4093611179.2,100723240.55
ethereum,3266,3422.969883754712,382808702033.79,15114055501.98
okb,3266,20.20859977996258,5275363034.86,53573952.22
ripple,3266,0.8187524569103866,39411319969.84,2017746802.82
solana,3266,126.60568047767862,41374924383.73,2136267271.39
solana,3267,112.52902554657368,36929750315.18,3198015612.88
ripple,3267,0.7621659169264008,36687016206.96,3043359043.01
okb,3267,19.00616809582001,4949553191.29,74958699.35
ethereum,3267,3171.371104498954,388867320187.21,26109763334.73
elrond-erd-2,3267,164.64061945875858,3660128902.81,190895629.85
boba-network,3267,1.570644688300418,250445821.81,25091780.13
bitcoin,3267,43198.77526936491,827032889944.63,34113818641.78
solana,3268,118.68839511414586,38892547341.89,2381088467.18
ripple,3268,0.788300179889034,37944994433.97,2580151283.4
bitcoin,3268,43515.15032279806,804272478980.61,22960138784.3
ethereum,3268,3232.834988999582,382662893229.39,16149775914.53
boba-network,3268,1.6470770307998466,260433579.77,7289188.39
elrond-erd-2,3268,169.88715203447077,3755381980.61,122891743.08
okb,3268,20.46916780255631,5343610445.6,110088053.62
bitcoin,3269,42315.70972421807,812734148492.51,24202906401.17
boba-network,3269,1.5734787189502175,249112374.97,7538349.0
elrond-erd-2,3269,160.70724571333375,3553417357.55,109603820.91
ethereum,3269,3192.0250912893603,392551461530.82,17523939555.35
okb,3269,19.27091175492214,5002867877.86,76330043.27
ripple,3269,0.7549598472923912,36222968800.71,2728014121.05
solana,3269,109.69148769667358,35663008069.97,2314898911.5
solana,3270,113.00645605235756,37007525656.88,1201163544.26
ripple,3270,0.7636267236265126,36744121558.52,2248538561.79
ethereum,3270,3265.938067729151,388982079663.26,9316769843.73
elrond-erd-2,3270,167.37414679569437,3711036374.2,65929667.11
bitcoin,3270,42796.39747810973,803574629064.93,13949535311.53
okb,3270,19.69735535167719,5112321839.19,44569368.26
boba-network,3270,1.5851762414403752,252107431.19,2901404.3
bitcoin,3271,42274.907370256085,752680814425.19,14936318818.78
boba-network,3271,1.580034121411381,251281295.44,4448140.11
elrond-erd-2,3271,162.15809027865578,3601963150.63,76470606.92
ethereum,3271,3219.159553453764,360149250762.05,10005373137.1
okb,3271,19.400460956280504,5066532322.74,35550590.57
ripple,3271,0.7562784300098224,36403620789.86,2353543395.15
solana,3271,112.17415972141916,36884144376.64,1163112953.81
ripple,3272,0.6955843985559773,33601430163.02,3463223949.78
solana,3272,99.4525253186753,32731502385.05,2180410357.2
okb,3272,18.27131678281705,4760894966.79,58649296.79
elrond-erd-2,3272,150.64107340915177,3346980351.83,125125154.86
boba-network,3272,1.3885022941927572,220658531.7,6520544.62
ethereum,3272,2992.7021064252435,365661388410.72,21142997359.76
bitcoin,3272,39603.96515928416,764314681923.31,30168665078.21
bitcoin,3273,40205.67794073206,783560801481.97,27804694935.48
boba-network,3273,1.3971050623028776,222182066.49,3438130.62
elrond-erd-2,3273,156.46513922017934,3469483813.82,103111529.12
ethereum,3273,3038.209421996366,375767680796.01,18977679663.55
okb,3273,18.94785917101051,4925236566.56,60511106.77
ripple,3273,0.7171206298978289,34518751871.64,2991917530.64
solana,3273,103.5030349870942,33941121649.55,2285179235.35
solana,3274,104.84447690095556,34394710741.73,1533589774.72
ripple,3274,0.7255258559860935,34923339191.64,2962354970.67
boba-network,3274,1.5171180813209513,241220240.09,3705745.06
ethereum,3274,3121.399823462041,363962080917.91,15452917855.24
elrond-erd-2,3274,159.54067653133848,3537689694.49,82511029.05
bitcoin,3274,41205.16871904067,759703443634.65,25453869985.97
okb,3274,19.69708098899038,5128469043.92,56137286.82
solana,3275,100.73923844736916,33098172133.65,1652768959.6
ripple,3275,0.7275666877771264,35057442819.09,2957491995.83
boba-network,3275,1.4142985724817505,224624618.0,8040612.59
ethereum,3275,3023.417211885316,366695398817.36,15895586504.79
elrond-erd-2,3275,155.31616417821462,3445843728.16,99626407.18
bitcoin,3275,39959.457069033735,771666602547.59,22744792147.01
okb,3275,19.78698097651373,5139993239.95,92538592.61
bitcoin,3276,40586.59730938673,770439827829.24,22053774554.18
boba-network,3276,1.4334759733710014,227467838.06,2539563.91
elrond-erd-2,3276,155.57426928092025,3452715367.73,62721285.96
ethereum,3276,3045.42807480128,369787917596.88,12543243551.28
okb,3276,20.413341679113053,5312878742.44,49546375.77
ripple,3276,0.7877335942179761,37917721713.91,4005911938.68
solana,3276,101.34727865599696,33734041429.04,1039846461.42
solana,3277,102.31192588830538,34194983211.01,753838887.35
ripple,3277,0.7829999223908309,37740603800.12,2670450010.08
okb,3277,20.759840580831707,5408416260.52,76241905.24
boba-network,3277,1.420255801643303,225858127.43,1746761.23
bitcoin,3277,40450.37930543977,755627152747.45,15777789210.24
ethereum,3277,3066.35801414498,360748880962.95,9063939048.32
elrond-erd-2,3277,155.51420054749775,3457980020.7,50885108.79
ethereum,3278,2995.719421019825,368758484169.85,9543306566.22
elrond-erd-2,3278,152.57804186517086,3380999754.64,58283972.06
bitcoin,3278,39739.11925622209,776463403746.44,16627779441.57
boba-network,3278,1.378368346060285,218955205.24,1264321.04
ripple,3278,0.7537394037896591,36281404230.42,2325391322.9
okb,3278,19.978610755116527,5196508548.93,63656794.53
solana,3278,100.4425980848116,33314012331.39,1010545062.37
bitcoin,3279,40833.5379650337,789141783336.21,30617039399.98
boba-network,3279,1.3752057227312122,218678925.82,4900437.05
elrond-erd-2,3279,154.79984776416953,3434089713.89,95729082.48
ethereum,3279,3061.8905711469047,373782979942.62,18188817400.08
okb,3279,19.87537459170347,5160909940.5,66364292.94
ripple,3279,0.7689778999098668,36961492294.78,3253728969.06
solana,3279,102.2653514381208,34026715047.3,1645729150.72
solana,3280,108.54104696942882,36133130809.64,1691707373.13
ripple,3280,0.7754484655148195,37281016472.19,2955754187.37
ethereum,3280,3104.688447526111,370910549448.98,13472639207.15
elrond-erd-2,3280,164.77296685771833,3656127167.85,134483691.62
boba-network,3280,1.3666010197024356,217321909.82,2502903.42
bitcoin,3280,41498.12244669832,787437397453.93,22717772925.29
okb,3280,20.104056128402384,5233300329.99,44798258.05
bitcoin,3281,41397.220477279625,770787243369.5,24937668255.07
boba-network,3281,1.3897793606083768,220992824.73,3731518.03
elrond-erd-2,3281,163.5421911011012,3632955760.53,156649342.32
ethereum,3281,3079.676477601849,359917773311.26,15155965878.38
okb,3281,19.45502959971723,5071917007.1,64717475.57
ripple,3281,0.7521764937695645,36163418569.87,2968256967.58
solana,3281,105.5952606987279,35158424198.86,1664918521.58
ripple,3282,0.7332117695793329,35216094189.82,3087161597.56
solana,3282,101.80288174581624,33918138036.8,1757789782.58
ethereum,3282,2987.4888760341605,357702343019.61,20529419340.3
bitcoin,3282,40528.54148675958,756144456297.85,32131220615.55
boba-network,3282,1.3057057906917031,207538012.11,3338218.05
elrond-erd-2,3282,157.8747959843312,3500610476.3,108621343.91
okb,3282,19.07705264693019,4960518397.81,47952521.19
solana,3283,100.63914018210744,33613226147.46,1204999233.81
ripple,3283,0.7202396768888107,34640114391.67,2970393681.89
boba-network,3283,1.2934323358562103,205479293.68,3529723.13
ethereum,3283,2967.085285238213,354358143094.84,16155619718.97
elrond-erd-2,3283,155.03145178631408,3449302967.12,83816905.82
bitcoin,3283,39756.848993471016,752414150959.36,46022063018.95
okb,3283,19.680703524877405,5116991905.0,69654711.56
bitcoin,3284,39561.78019075613,752446283899.9,15010797471.97
boba-network,3284,1.2409315681793969,198274017.89,2930827.6
elrond-erd-2,3284,154.19677393687724,3431217273.33,53865491.59
ethereum,3284,2940.6879777714407,352895958715.28,8633203957.83
okb,3284,19.78924778271395,5156143735.69,47579295.54
ripple,3284,0.7073588176557891,34027662045.84,2370632000.88
solana,3284,100.76479327231522,33668501950.94,778991677.7
solana,3285,99.17128671058995,33192811336.93,819713309.52
ripple,3285,0.6987978369588094,33679276496.51,2137895120.58
okb,3285,20.695767460958685,5397344751.26,131541374.1
elrond-erd-2,3285,151.63438158944973,3381608920.61,61399288.65
boba-network,3285,1.2094753376823573,192863824.08,2152381.71
ethereum,3285,2922.901865199808,362590296737.94,9196851418.27
bitcoin,3285,39469.04986198146,770112436973.41,16778683767.6
bitcoin,3286,40488.877917622376,725434540422.05,32883645913.96
boba-network,3286,1.160255822089598,184434171.49,3347173.43
elrond-erd-2,3286,156.46187822150787,3480189132.48,117649685.85
ethereum,3286,3008.3363470853,338098235743.86,22037549638.8
okb,3286,20.27007503066339,5280917075.73,104677095.75
ripple,3286,0.6956329293874107,33457536154.78,3506826551.64
solana,3286,101.29344264300204,33812175574.17,1553588587.29
ripple,3287,0.6423263433710342,30899259597.56,3080452315.26
solana,3287,95.71302246920416,31900244698.21,1216992668.64
elrond-erd-2,3287,144.6906780923325,3225369511.75,104549435.07
bitcoin,3287,38134.21545068938,746473028158.29,31053018153.39
ethereum,3287,2806.748835957046,348355348857.36,17750798288.91
okb,3287,19.41524200066057,5049848683.22,77914372.5
boba-network,3287,1.0920175520490067,173140881.35,4035529.39
elrond-erd-2,3288,149.71925757811874,3330324253.34,78907665.72
boba-network,3288,1.124074952286895,178782338.29,2117413.84
solana,3288,98.3678448915887,32839728894.81,1141929423.6
bitcoin,3288,39237.94931747103,756090806420.83,28170490245.87
ethereum,3288,2889.5922230230817,353388170472.6,17036298768.91
okb,3288,19.69122962765136,5121256626.23,58715649.97
ripple,3288,0.6528348665066932,31365628078.43,2764376399.57
bitcoin,3289,39741.76664580964,735829877665.69,31484572271.03
boba-network,3289,1.1216799753437476,178274466.63,2018228.89
elrond-erd-2,3289,146.82059755332762,3265730061.18,71182840.42
ethereum,3289,2932.455083612903,340291788026.6,18249410920.25
okb,3289,19.118098396745992,4968604207.79,75794274.0
ripple,3289,0.6441268452417402,30955595874.84,2514240505.11
solana,3289,98.00485093884978,32699186204.27,1172675512.72
solana,3290,94.09484079716265,31459421205.33,1226739530.42
ripple,3290,0.6124562324749452,29487384901.93,2822183431.6
ethereum,3290,2817.4898821916195,330211251741.1,17902735173.81
boba-network,3290,0.9309578269742048,150479402.14,3594699.8
bitcoin,3290,38650.55013809267,719611115951.29,27758348826.41
okb,3290,18.59348943348708,4846384397.49,49922665.8
elrond-erd-2,3290,134.5658535665001,2996861714.39,103501975.29
bitcoin,3291,37820.61176529208,733294957352.54,20955789685.36
boba-network,3291,0.9823884823862472,156161964.33,3638172.89
elrond-erd-2,3291,127.7624207926828,2839868604.36,92067260.11
ethereum,3291,2738.1741359527714,341626180826.61,12618462103.4
okb,3291,17.806379508673146,4649794160.71,50334995.53
ripple,3291,0.587810639474169,28276768858.65,2317425481.03
solana,3291,85.30298356157343,28318851858.64,1165702569.2
ripple,3292,0.6092166608195787,29306510542.65,2519502423.71
solana,3292,89.73834617404604,30026659597.99,1353041268.68
elrond-erd-2,3292,127.73906710952278,2839931714.21,103836258.52
bitcoin,3292,38537.65476669535,733787526677.67,24857664487.01
ethereum,3292,2832.513106895354,345080135066.04,14489173444.82
okb,3292,18.233211209787736,4751843151.45,52290734.54
boba-network,3292,0.9717090385279674,154601250.69,2054240.46
elrond-erd-2,3293,125.32277583014267,2791063288.36,83553647.54
ethereum,3293,2861.372375556044,336655132684.72,17701813870.71
okb,3293,18.86515049962703,4904584557.9,66775251.45
ripple,3293,0.6144864952252795,29560017164.35,2835507497.22
solana,3293,87.6049851260926,29293697485.52,1159472392.76
boba-network,3293,0.9019420520688564,143415301.15,5077908.11
bitcoin,3293,38561.56539902362,718542028695.9,29825308569.42
solana,3294,85.88113182978256,28715318659.66,948338116.74
ripple,3294,0.6054702647179527,29175409587.89,2607753844.44
ethereum,3294,2786.0472478011084,355229761723.35,12836324477.78
elrond-erd-2,3294,123.70288276898002,2758726149.39,69871156.91
boba-network,3294,0.8312724055330806,131926514.3,3320217.95
bitcoin,3294,37758.496107734,755764276888.77,23070122642.33
okb,3294,18.296628336245547,4768487201.64,63553042.77
solana,3295,92.82061835080546,30994771499.56,1327465205.09
ripple,3295,0.6479594190283386,31335585499.3,3128110704.41
elrond-erd-2,3295,136.67308777150657,3044775220.13,111363903.27
ethereum,3295,2942.052313122658,332103738939.99,17336934449.71
boba-network,3295,0.9068015248565932,144416243.54,2981431.55
okb,3295,19.062720318094343,4928501571.45,59300774.01
bitcoin,3295,39699.02404125388,696020943881.89,31748901527.21
bitcoin,3296,36612.22954880304,687093350325.44,37402043365.58
boba-network,3296,0.7998936514174336,126915043.43,2968791.03
elrond-erd-2,3296,125.316012478209,2785083418.8,116441132.58
ethereum,3296,2753.936566546688,325971900416.41,20868783132.92
okb,3296,18.11816721476445,4715097263.27,68022060.08
ripple,3296,0.6004742594763544,29028787892.06,3128274793.04
solana,3296,84.62182696838384,28284214619.37,1637132124.72
solana,3297,81.76031251495388,27380670118.61,1446023145.1
ripple,3297,0.6035240236351163,29205373000.26,2951960307.58
elrond-erd-2,3297,122.11877931044678,2726962954.35,96596518.24
bitcoin,3297,36116.394294982965,678702448510.66,32223287014.45
okb,3297,17.580111422225393,4575892253.66,63575848.34
ethereum,3297,2699.7072470893745,319030900103.94,20516541977.49
boba-network,3297,0.7609777207292787,121253287.64,2924314.45
elrond-erd-2,3298,116.3042653549759,2597483323.06,76607472.03
ethereum,3298,2641.229106940243,304412453306.3,12528069434.5
okb,3298,17.242503495213523,4485027932.31,36168906.5
ripple,3298,0.5838448651199512,28191797295.96,2102170369.36
solana,3298,79.1909801214645,26603063057.69,1090782916.95
boba-network,3298,0.7736410694863838,123069380.76,2045164.25
bitcoin,3298,35573.31019883488,648514321641.99,19130720394.98
bitcoin,3299,34070.31219757961,576197842487.64,30810576501.52
boba-network,3299,0.7071609873380413,112320686.65,4147123.68
elrond-erd-2,3299,112.75596650948285,2516490213.87,72594629.35
ethereum,3299,2517.829922488648,271594796946.79,20582973186.13
okb,3299,15.91784481560146,4136641555.81,51269244.93
ripple,3299,0.5669608041110882,27408643527.87,2376686424.23
solana,3299,74.92241129843457,25191538889.48,1351838825.94
ripple,3300,0.4947442712197595,23917472370.21,3820425216.97
solana,3300,63.59080375212239,21563497316.93,2515612885.94
ethereum,3300,2249.8909622207443,283082341315.26,34392685561.85
bitcoin,3300,30269.58695662948,590644412746.68,58369928594.33
boba-network,3300,0.6328235513846318,101475944.49,4004748.29
okb,3300,13.84856874336151,3645128392.25,67741065.59
elrond-erd-2,3300,106.11623969186635,2366591897.5,121507776.33
bitcoin,3301,31026.93386836242,549294001873.18,54071363210.09
boba-network,3301,0.6558514131175914,104454677.05,3120973.45
elrond-erd-2,3301,108.34766437029823,2415417975.5,144011088.04
ethereum,3301,2344.797715643986,250066823474.89,36844564808.02
okb,3301,14.629712303832871,3779399716.13,83525846.66
ripple,3301,0.5150902169040511,24901058481.38,4449610449.6
solana,3301,66.73197492092409,22405510212.75,3263209052.66
solana,3302,50.32055764767889,16302314327.38,3882793179.27
ripple,3302,0.4166899939611601,20236495510.4,5654427177.47
boba-network,3302,0.4559352633037835,72973550.23,4973789.68
ethereum,3302,2080.910243657776,238137944005.86,46548009611.49
elrond-erd-2,3302,83.90755055089878,1902961218.21,211653727.34
bitcoin,3302,28913.48836365432,555266177876.62,65985702701.5
okb,3302,11.087987510380968,2963643054.96,100571861.54
solana,3303,44.64907159879217,15038211406.02,3786283031.47
ripple,3303,0.3877209670878742,18743633948.13,5171860945.7
ethereum,3303,1966.699171133666,243391440608.93,41621733327.16
bitcoin,3303,29126.11597686014,558053182541.28,61338080283.58
elrond-erd-2,3303,77.95925848794066,1746594528.54,171459798.48
okb,3303,12.014503243805922,3125497733.96,102476360.67
boba-network,3303,0.4244056412489642,67451725.74,3243604.7
bitcoin,3304,29310.728959858257,573777699744.01,71541696924.4
boba-network,3304,0.4503865625986572,72060840.05,3359268.48
elrond-erd-2,3304,87.76015081116158,1960893890.68,128470244.03
ethereum,3304,2010.214051125259,249319115268.2,23979529161.23
okb,3304,12.37749892040085,3224448097.67,56107649.53
ripple,3304,0.4221611103052877,20468064488.25,20446959910.48
solana,3304,48.604749742620285,16446880063.64,2460641108.58
solana,3305,52.53693016663614,17710082184.4,1495503985.97
ripple,3305,0.4300177313049834,20788390700.98,3004143500.29
boba-network,3305,0.4940451228728607,78751900.62,2124683.85
ethereum,3305,2064.229357512243,259350256988.01,14395772634.81
elrond-erd-2,3305,88.78565287633741,1975044250.76,58703025.81
bitcoin,3305,30189.333177005963,596346266888.66,25759546763.69
okb,3305,12.698651478664386,3300672245.08,40506977.79
solana,3306,58.845207179976505,19795956495.34,1436230716.42
ripple,3306,0.4481544456391356,21676314969.99,2107871027.0
boba-network,3306,0.4860597244086999,77202714.62,1334736.1
ethereum,3306,2147.047447880575,244741893933.73,14395455889.04
elrond-erd-2,3306,95.72266907164196,2139284960.61,54669195.16
okb,3306,12.984096245915904,3377375910.21,35512247.41
bitcoin,3306,31319.30911113,569801943005.3,22948123704.17
bitcoin,3307,29923.606993639707,581272773175.82,28418179221.13
boba-network,3307,0.4473340820477213,71233666.7,1139838.99
elrond-erd-2,3307,94.2155775313357,2078232503.81,62481518.41
ethereum,3307,2025.888698391216,253640825085.77,20068743681.95
okb,3307,12.346260139747557,3210210814.68,34756071.31
ripple,3307,0.4235522358019889,20475828597.59,2480176431.62
solana,3307,53.64872755824407,18091955633.77,1827404198.18
solana,3308,57.41976646466422,19373241293.24,1508263415.47
ripple,3308,0.439154212031743,21206918515.01,2261832657.62
ethereum,3308,2095.178884796724,232056327519.78,17005002529.41
bitcoin,3308,30502.19328027689,547927169401.2,24964703223.58
elrond-erd-2,3308,100.35579955707036,2245786463.42,74907713.51
okb,3308,12.90496369468606,3353641679.02,34446788.42
boba-network,3308,0.4765842704091952,75872188.14,949620.96
ethereum,3309,1915.1771232664505,244359004842.6,15892119501.21
okb,3309,12.087116684277,3170856644.25,32784112.0
ripple,3309,0.4064758494281428,19667366546.45,2023407675.91
solana,3309,49.76196637946705,16804431123.84,1511110400.91
bitcoin,3309,28772.200501112577,578678245847.88,26219431165.24
boba-network,3309,0.448101291320615,72183985.19,1226796.52
elrond-erd-2,3309,91.40121439213796,2049591723.1,60131320.13
bitcoin,3310,30382.40624219559,557201657280.74,29190056577.43
boba-network,3310,0.464758564118121,74000400.12,1977436.06
elrond-erd-2,3310,92.18205211497384,2060821485.28,58794526.95
ethereum,3310,2023.848259360817,237366807798.82,17828306698.71
okb,3310,12.491935292033007,3246448921.27,16063754.93
ripple,3310,0.4216304787227682,20386508123.76,2149785235.18
solana,3310,52.332264069475926,17743141448.6,1653750850.18
solana,3311,49.58463231269403,16857955013.65,1528688330.07
ripple,3311,0.4114933659868321,19911044580.08,2246730608.84
ethereum,3311,1963.9909395294865,239102942424.57,14638100162.77
elrond-erd-2,3311,89.26860964685866,1996889559.58,53322255.14
bitcoin,3311,29256.81337441625,561696351558.84,25980877919.57
okb,3311,12.100249925340188,3146927776.51,11934540.26
boba-network,3311,0.4502364859884898,71837905.07,980414.45
bitcoin,3312,29491.5079477606,578090387085.15,13561006428.37
boba-network,3312,0.4718017796817123,75098662.73,851784.98
elrond-erd-2,3312,91.670471225311,2052833245.02,27058674.03
ethereum,3312,1978.1471325624789,247730054115.45,7551508571.49
okb,3312,12.251825205611931,3188663636.48,7208869.43
ripple,3312,0.4152753530280019,20075698416.05,1374886935.53
solana,3312,50.34352259407359,17117178967.64,834922127.31
solana,3313,52.767400507738245,17927983077.41,907949758.61
ripple,3313,0.4228608764476286,20460151559.5,1421121318.96
elrond-erd-2,3313,92.34417819876852,2067441440.82,30204382.85
bitcoin,3313,30351.050417138096,555459414424.21,17199930154.8
ethereum,3313,2046.6463496545232,238722810744.19,9623174527.74
okb,3313,12.534827764683522,3267336282.4,8498302.89
boba-network,3313,0.4932623649171196,78635283.84,1308395.93
elrond-erd-2,3314,90.86277605496566,2035177370.95,47226275.42
ethereum,3314,1974.5811944790917,239375431792.87,14627311157.93
okb,3314,12.585688833519306,3268656595.33,8234705.81
ripple,3314,0.4055009945873183,19603175616.82,1813039685.09
solana,3314,49.12044024307904,16667943417.37,1478212937.83
boba-network,3314,0.4821327646936258,76854964.06,1710584.4
bitcoin,3314,29163.167775739188,564885248021.99,26646754324.71
solana,3315,49.636798974862586,16838184202.89,1373294087.33
ripple,3315,0.40920231512538,19782108930.15,1706980388.7
ethereum,3315,1979.770545006472,235347664835.46,12880481567.94
elrond-erd-2,3315,90.69975630901054,2031230008.68,42583383.18
boba-network,3315,0.4723465694691362,75279785.07,2706284.38
bitcoin,3315,29655.02613175249,563577022957.91,23486436836.56
okb,3315,12.771255811014116,3319145715.12,9254363.09
solana,3316,48.056134850350986,16335715467.13,1161803907.88
ripple,3316,0.4063029819956092,19651540840.33,2015843764.24
elrond-erd-2,3316,87.37529681969926,1958933797.18,35950181.94
ethereum,3316,1944.8428445072448,219247293980.16,12554611854.44
boba-network,3316,0.4681786722297461,74684283.47,2346019.02
okb,3316,12.661063314431477,3294619368.01,10325613.34
bitcoin,3316,29584.949851985926,559066076343.67,23108764916.21
bitcoin,3317,29346.781442431617,545752899521.87,31972044691.71
boba-network,3317,0.4386268678037839,69906960.16,2860979.02
elrond-erd-2,3317,73.23574560233892,1642299993.4,81007521.94
ethereum,3317,1807.9694742881136,208622909553.5,22669347246.96
okb,3317,12.098708170808512,3147682809.58,11370167.48
ripple,3317,0.3943981769461495,19066430980.02,2485081450.73
solana,3317,43.546922400599904,14806873946.38,2324631757.47
solana,3318,40.99753816385139,13886425335.92,2080433059.3
ripple,3318,0.3822834941737768,18480769644.79,2324419767.86
elrond-erd-2,3318,67.30687039835472,1508477747.24,100136256.66
ethereum,3318,1724.8757340323443,217791356992.89,24344535948.91
boba-network,3318,0.426798900695338,68200180.38,3136767.07
okb,3318,11.23888994909296,2926395920.49,12835419.87
bitcoin,3318,28646.65218193245,554938694217.28,31756305901.01
ethereum,3319,1798.6948545788846,219535934457.98,12004308559.07
elrond-erd-2,3319,70.44882085847894,1586505814.16,41057834.58
bitcoin,3319,29088.236452817226,561771345708.95,15406515372.71
boba-network,3319,0.4380731713229165,69759223.38,3322439.88
ripple,3319,0.38701377546048,18709446111.72,1163579967.86
okb,3319,11.532209247517624,3010324097.21,6842951.89
solana,3319,44.46481243620848,15147901019.0,1266578193.29
bitcoin,3320,29492.50321495364,604926607440.77,14496111397.93
boba-network,3320,0.4518212504170252,71948130.82,3350220.1
elrond-erd-2,3320,81.48613555246462,1775943903.25,54741934.26
ethereum,3320,1814.9831598025935,241204871683.01,9767849361.35
okb,3320,11.695560945622022,3032190690.09,6074836.28
ripple,3320,0.3898603598259622,18842893628.89,947644980.26
solana,3320,44.92918554220565,15240706243.75,1285770588.87
solana,3321,47.19388053427913,16054338780.31,1756204402.3
optimism,3321,1.3984243604618247,0.0,91505722.35
ripple,3321,0.4187053842908315,20236714660.1,1445550917.89
ethereum,3321,1995.9364841552344,235235428449.12,18803016950.09
elrond-erd-2,3321,84.95740268312962,1902932268.24,82178043.9
boba-network,3321,0.4846138126903485,77144503.12,4167178.44
bitcoin,3321,31740.94072516695,607393396318.79,34891305294.62
okb,3321,12.44209136273738,3235552137.25,9024864.53
bitcoin,3322,31865.749621173167,569001624438.02,29770567353.49
boba-network,3322,0.5059043743132677,79215682.98,4613290.88
elrond-erd-2,3322,81.36963594353591,1831570507.97,62086295.88
ethereum,3322,1944.078766836179,221596716649.27,17409076011.07
okb,3322,12.242503458342211,3184810561.08,7436768.12
optimism,3322,1.3984243604618247,0.0,91505722.35
ripple,3322,0.4244480307123939,20519703901.01,1735357529.59
solana,3322,45.97177874707522,15607744325.01,1569956999.75
solana,3323,40.24040840767166,13719294294.81,1528211460.43
optimism,3323,1.237602851542276,266010907.71,744155367.35
ripple,3323,0.399343935997721,19314953814.24,1522349174.13
ethereum,3323,1828.8926546074288,222487488380.59,19904831726.01
bitcoin,3323,29833.45033020525,580863150152.05,35553330791.54
boba-network,3323,0.4424259824271436,70525594.28,4811238.51
okb,3323,11.521342666263198,3003863214.6,5641687.27
elrond-erd-2,3323,75.64533043595922,1700784539.12,76035767.45
elrond-erd-2,3324,77.9326497916423,1752066188.68,58420053.21
ethereum,3324,1833.089840845753,214879733566.94,16444980823.79
okb,3324,11.718692511938432,3053325921.08,5088214.53
optimism,3324,1.5448237166141074,329931039.6,652849883.47
ripple,3324,0.4059543392089512,19625091701.74,1302678375.75
solana,3324,40.889861237118055,13925500009.44,1645018556.67
bitcoin,3324,30481.013996026013,566275595800.18,24232399986.26
boba-network,3324,0.4501070259962173,71606348.68,4171522.09
solana,3325,38.27578860880165,12945160667.45,1353892685.36
optimism,3325,1.3793518450373483,296555109.92,425232394.35
ripple,3325,0.3914176021539427,18902929145.45,1275894944.55
ethereum,3325,1776.979907458187,217832477905.49,15012416794.07
elrond-erd-2,3325,77.29729797824702,1731155304.08,31594208.35
boba-network,3325,0.430338381118603,68514466.56,4149593.62
bitcoin,3325,29714.143487149733,568340135127.33,21997859590.67
okb,3325,11.37281859670336,2954056061.7,3566305.4
bitcoin,3326,29872.3603087139,570209935092.43,12911383481.84
boba-network,3326,0.4374485840095376,69774424.59,4302877.17
elrond-erd-2,3326,77.00597530959855,1726011537.37,18979899.98
ethereum,3326,1804.2616695112488,218561175507.62,8295912402.91
okb,3326,11.50778521607918,2986091248.18,63408967.95
optimism,3326,1.391599291616283,296884152.07,244188282.66
ripple,3326,0.3932267903624653,18982750748.83,683447146.59
solana,3326,38.97751186459448,13170913879.69,1126087087.41
ripple,3327,0.3961828350786588,19187176365.39,705391273.98
solana,3327,38.46322506754232,13116723564.81,1070849320.48
ethereum,3327,1805.3313949894373,225224111085.69,8385254999.86
bitcoin,3327,29917.7640524562,597966736176.55,13395229055.41
okb,3327,11.524092038380887,3004487320.02,2777277.16
optimism,3327,1.1718335877194317,254918900.81,215842964.4
boba-network,3327,0.4376901388971133,69756996.12,4315766.91
elrond-erd-2,3327,73.35425584263042,1656862842.47,38440595.04
boba-network,3328,0.4392046844677306,69912633.02,4481627.43
elrond-erd-2,3328,69.5462691727191,1564540192.26,197081428.61
ethereum,3328,1860.1813068416047,220727955347.01,16623006597.79
okb,3328,11.647379300692563,3030869952.82,4922061.04
optimism,3328,1.3241110554897877,285576157.72,232356762.96
ripple,3328,0.4028522036035331,19501680101.25,1246532475.32
solana,3328,42.41060097547512,14456497792.41,2033441074.03
bitcoin,3328,31372.5847629755,597205650752.54,27644798123.3
solana,3329,39.54988117863195,13508568426.04,1810983946.81
optimism,3329,1.11424083988749,240640711.04,199775786.96
ripple,3329,0.4086854392784504,19757121548.78,1656469090.69
ethereum,3329,1818.3877119829308,217320792647.7,23647547692.45
elrond-erd-2,3329,66.89597375890871,1511908063.28,62312951.17
boba-network,3329,0.4271471529476511,68069829.56,4445946.07
bitcoin,3329,31265.469277693348,576238781341.37,36111325508.04
okb,3329,11.385915343843816,2972642472.4,5759283.7
bitcoin,3330,30229.236836130374,573819802894.65,27080284928.56
boba-network,3330,0.4164974408377302,66333195.78,4595446.5
elrond-erd-2,3330,65.25026244627196,1470703103.73,44289723.42
ethereum,3330,1794.539625671828,216720355679.06,17712874976.61
okb,3330,11.391074076326962,2964226322.92,4620046.1
optimism,3330,0.7274057133510842,156383270.01,133813787.48
ripple,3330,0.4013646967922223,19403214153.93,1189901698.49
solana,3330,38.84247541383652,13274452699.32,1249666784.65
ripple,3331,0.4001328671573264,19337901433.52,968180632.62
optimism,3331,0.8272260955805965,178371839.25,230366982.67
solana,3331,39.96829395745922,13674820596.04,1272667344.22
ethereum,3331,1788.4182866616045,201384347491.63,10469080004.41
elrond-erd-2,3331,61.76006733905929,1387241874.31,50587025.3
