cryptocurrency_id,timestamp,current_supply
bitcoin,2015-07-12,14376314
bitcoin,2015-07-13,14380014
bitcoin,2015-07-14,14383614
bitcoin,2015-07-15,14387439
bitcoin,2015-07-16,14390789
bitcoin,2015-07-17,14394464
bitcoin,2015-07-18,14398189
bitcoin,2015-07-19,14401989
bitcoin,2015-07-20,14405889
bitcoin,2015-07-21,14409064
bitcoin,2015-07-22,14412914
bitcoin,2015-07-23,14416414
bitcoin,2015-07-24,14420639
bitcoin,2015-07-25,14424489
bitcoin,2015-07-26,14428089
bitcoin,2015-07-27,14431814
bitcoin,2015-07-28,14435214
bitcoin,2015-07-29,14439014
bitcoin,2015-07-30,14442364
bitcoin,2015-07-31,14446139
bitcoin,2015-08-01,14450014
bitcoin,2015-08-02,14453789
bitcoin,2015-08-03,14457714
bitcoin,2015-08-04,14461114
bitcoin,2015-08-05,14464439
bitcoin,2015-08-06,14468014
bitcoin,2015-08-07,14471439
bitcoin,2015-08-08,14475464
bitcoin,2015-08-09,14479014
bitcoin,2015-08-10,14483189
bitcoin,2015-08-11,14487239
bitcoin,2015-08-12,14490389
bitcoin,2015-08-13,14494064
bitcoin,2015-08-14,14497614
bitcoin,2015-08-15,14501039
bitcoin,2015-08-16,14504489
bitcoin,2015-08-17,14508164
bitcoin,2015-08-18,14511689
bitcoin,2015-08-19,14515589
bitcoin,2015-08-20,14519339
bitcoin,2015-08-21,14523464
bitcoin,2015-08-22,14527414
bitcoin,2015-08-23,14530764
bitcoin,2015-08-24,14534639
bitcoin,2015-08-25,14538014
bitcoin,2015-08-26,14542039
bitcoin,2015-08-27,14545464
bitcoin,2015-08-28,14549339
bitcoin,2015-08-29,14553339
bitcoin,2015-08-30,14557089
bitcoin,2015-08-31,14561014
bitcoin,2015-09-01,14564864
bitcoin,2015-09-02,14568864
bitcoin,2015-09-03,14572514
bitcoin,2015-09-04,14576414
bitcoin,2015-09-05,14580089
bitcoin,2015-09-06,14583689
bitcoin,2015-09-07,14587489
bitcoin,2015-09-08,14590889
bitcoin,2015-09-09,14594614
bitcoin,2015-09-10,14598889
bitcoin,2015-09-11,14602839
bitcoin,2015-09-12,14606214
bitcoin,2015-09-13,14609989
bitcoin,2015-09-14,14613789
bitcoin,2015-09-15,14617789
bitcoin,2015-09-16,14621339
bitcoin,2015-09-17,14624939
bitcoin,2015-09-18,14628614
bitcoin,2015-09-19,14631739
bitcoin,2015-09-20,14634939
bitcoin,2015-09-21,14638239
bitcoin,2015-09-22,14642164
bitcoin,2015-09-23,14646114
bitcoin,2015-09-24,14649614
bitcoin,2015-09-25,14653714
bitcoin,2015-09-26,14657389
bitcoin,2015-09-27,14661114
bitcoin,2015-09-28,14664689
bitcoin,2015-09-29,14669039
bitcoin,2015-09-30,14672739
bitcoin,2015-10-01,14676464
bitcoin,2015-10-02,14679914
bitcoin,2015-10-03,14683539
bitcoin,2015-10-04,14687364
bitcoin,2015-10-05,14691189
bitcoin,2015-10-06,14694739
bitcoin,2015-10-07,14698064
bitcoin,2015-10-08,14701564
bitcoin,2015-10-09,14704714
bitcoin,2015-10-10,14708714
bitcoin,2015-10-11,14712364
bitcoin,2015-10-12,14715914
bitcoin,2015-10-13,14719339
bitcoin,2015-10-14,14723139
bitcoin,2015-10-15,14727289
bitcoin,2015-10-16,14730889
bitcoin,2015-10-17,14734289
bitcoin,2015-10-18,14737914
bitcoin,2015-10-19,14742039
bitcoin,2015-10-20,14745239
bitcoin,2015-10-21,14748839
bitcoin,2015-10-22,14752539
bitcoin,2015-10-23,14756264
bitcoin,2015-10-24,14759889
bitcoin,2015-10-25,14763764
bitcoin,2015-10-26,14767864
bitcoin,2015-10-27,14771539
bitcoin,2015-10-28,14775014
bitcoin,2015-10-29,14778789
bitcoin,2015-10-30,14783064
bitcoin,2015-10-31,14786739
bitcoin,2015-11-01,14790564
bitcoin,2015-11-02,14794389
bitcoin,2015-11-03,14798264
bitcoin,2015-11-04,14802139
bitcoin,2015-11-05,14805789
bitcoin,2015-11-06,14809414
bitcoin,2015-11-07,14813214
bitcoin,2015-11-08,14816689
bitcoin,2015-11-09,14820414
bitcoin,2015-11-10,14824064
bitcoin,2015-11-11,14828264
bitcoin,2015-11-12,14832289
bitcoin,2015-11-13,14836289
bitcoin,2015-11-14,14839839
bitcoin,2015-11-15,14843839
bitcoin,2015-11-16,14848164
bitcoin,2015-11-17,14851889
bitcoin,2015-11-18,14855714
bitcoin,2015-11-19,14859114
bitcoin,2015-11-20,14863289
bitcoin,2015-11-21,14867639
bitcoin,2015-11-22,14871939
bitcoin,2015-11-23,14876014
bitcoin,2015-11-24,14879914
bitcoin,2015-11-25,14883614
bitcoin,2015-11-26,14888014
bitcoin,2015-11-27,14891339
bitcoin,2015-11-28,14895189
bitcoin,2015-11-29,14898914
bitcoin,2015-11-30,14902964
bitcoin,2015-12-01,14907139
bitcoin,2015-12-02,14911164
bitcoin,2015-12-03,14914714
bitcoin,2015-12-04,14918539
bitcoin,2015-12-05,14922914
bitcoin,2015-12-06,14926889
bitcoin,2015-12-07,14930564
bitcoin,2015-12-08,14934939
bitcoin,2015-12-09,14939139
bitcoin,2015-12-10,14944539
bitcoin,2015-12-11,14948539
bitcoin,2015-12-12,14952589
bitcoin,2015-12-13,14956139
bitcoin,2015-12-14,14961014
bitcoin,2015-12-15,14965589
bitcoin,2015-12-16,14969664
bitcoin,2015-12-17,14973539
bitcoin,2015-12-18,14977764
bitcoin,2015-12-19,14981689
bitcoin,2015-12-20,14985814
bitcoin,2015-12-21,14989539
bitcoin,2015-12-22,14993289
bitcoin,2015-12-23,14997214
bitcoin,2015-12-24,15000664
bitcoin,2015-12-25,15004714
bitcoin,2015-12-26,15008989
bitcoin,2015-12-27,15014114
bitcoin,2015-12-28,15017889
bitcoin,2015-12-29,15021864
bitcoin,2015-12-30,15025989
bitcoin,2015-12-31,15029539
bitcoin,2016-01-01,15032914
bitcoin,2016-01-02,15036539
bitcoin,2016-01-03,15040164
bitcoin,2016-01-04,15044689
bitcoin,2016-01-05,15048614
bitcoin,2016-01-06,15052139
bitcoin,2016-01-07,15055814
bitcoin,2016-01-08,15060139
bitcoin,2016-01-09,15063914
bitcoin,2016-01-10,15068289
bitcoin,2016-01-11,15072539
bitcoin,2016-01-12,15076789
bitcoin,2016-01-13,15080489
bitcoin,2016-01-14,15083814
bitcoin,2016-01-15,15086864
bitcoin,2016-01-16,15090414
bitcoin,2016-01-17,15094189
bitcoin,2016-01-18,15098514
bitcoin,2016-01-19,15101839
bitcoin,2016-01-20,15105639
bitcoin,2016-01-21,15109064
bitcoin,2016-01-22,15113464
bitcoin,2016-01-23,15117939
bitcoin,2016-01-24,15122214
bitcoin,2016-01-25,15126264
bitcoin,2016-01-26,15130264
bitcoin,2016-01-27,15134139
bitcoin,2016-01-28,15137789
bitcoin,2016-01-29,15142014
bitcoin,2016-01-30,15146689
bitcoin,2016-01-31,15151214
bitcoin,2016-02-01,15155239
bitcoin,2016-02-02,15159739
bitcoin,2016-02-03,15164214
bitcoin,2016-02-04,15168414
bitcoin,2016-02-05,15173114
bitcoin,2016-02-06,15178114
bitcoin,2016-02-07,15182514
bitcoin,2016-02-08,15186214
bitcoin,2016-02-09,15190614
bitcoin,2016-02-10,15194714
bitcoin,2016-02-11,15199514
bitcoin,2016-02-12,15203789
bitcoin,2016-02-13,15207689
bitcoin,2016-02-14,15211839
bitcoin,2016-02-15,15215639
bitcoin,2016-02-16,15219089
bitcoin,2016-02-17,15222964
bitcoin,2016-02-18,15227189
bitcoin,2016-02-19,15230814
bitcoin,2016-02-20,15234564
bitcoin,2016-02-21,15237764
bitcoin,2016-02-22,15240939
bitcoin,2016-02-23,15244339
bitcoin,2016-02-24,15247289
bitcoin,2016-02-25,15251164
bitcoin,2016-02-26,15254664
bitcoin,2016-02-27,15258339
bitcoin,2016-02-28,15261689
bitcoin,2016-02-29,15265014
bitcoin,2016-03-01,15268539
bitcoin,2016-03-02,15272464
bitcoin,2016-03-03,15275839
bitcoin,2016-03-04,15279714
bitcoin,2016-03-05,15283464
bitcoin,2016-03-06,15287164
bitcoin,2016-03-07,15290489
bitcoin,2016-03-08,15294339
bitcoin,2016-03-09,15298539
bitcoin,2016-03-10,15302414
bitcoin,2016-03-11,15306414
bitcoin,2016-03-12,15310014
bitcoin,2016-03-13,15313339
bitcoin,2016-03-14,15317139
bitcoin,2016-03-15,15321164
bitcoin,2016-03-16,15324964
bitcoin,2016-03-17,15328489
bitcoin,2016-03-18,15331889
bitcoin,2016-03-19,15335289
bitcoin,2016-03-20,15338939
bitcoin,2016-03-21,15342414
bitcoin,2016-03-22,15346114
bitcoin,2016-03-23,15349839
bitcoin,2016-03-24,15353514
bitcoin,2016-03-25,15357164
bitcoin,2016-03-26,15360989
bitcoin,2016-03-27,15364514
bitcoin,2016-03-28,15368764
bitcoin,2016-03-29,15372689
bitcoin,2016-03-30,15376364
bitcoin,2016-03-31,15379464
bitcoin,2016-04-01,15383289
bitcoin,2016-04-02,15386764
bitcoin,2016-04-03,15390314
bitcoin,2016-04-04,15394464
bitcoin,2016-04-05,15398339
bitcoin,2016-04-06,15402264
bitcoin,2016-04-07,15405739
bitcoin,2016-04-08,15409339
bitcoin,2016-04-09,15413389
bitcoin,2016-04-10,15417714
bitcoin,2016-04-11,15421539
bitcoin,2016-04-12,15425239
bitcoin,2016-04-13,15429339
bitcoin,2016-04-14,15433439
bitcoin,2016-04-15,15436914
bitcoin,2016-04-16,15440364
bitcoin,2016-04-17,15444314
bitcoin,2016-04-18,15447664
bitcoin,2016-04-19,15451414
bitcoin,2016-04-20,15455539
bitcoin,2016-04-21,15459314
bitcoin,2016-04-22,15462889
bitcoin,2016-04-23,15466489
bitcoin,2016-04-24,15469789
bitcoin,2016-04-25,15472964
bitcoin,2016-04-26,15476739
bitcoin,2016-04-27,15479964
bitcoin,2016-04-28,15483339
bitcoin,2016-04-29,15487289
bitcoin,2016-04-30,15490939
bitcoin,2016-05-01,15494814
bitcoin,2016-05-02,15498739
bitcoin,2016-05-03,15502514
bitcoin,2016-05-04,15506689
bitcoin,2016-05-05,15510564
bitcoin,2016-05-06,15514614
bitcoin,2016-05-07,15518364
bitcoin,2016-05-08,15522564
bitcoin,2016-05-09,15526839
bitcoin,2016-05-10,15530789
bitcoin,2016-05-11,15534114
bitcoin,2016-05-12,15537589
bitcoin,2016-05-13,15541389
bitcoin,2016-05-14,15544989
bitcoin,2016-05-15,15548464
bitcoin,2016-05-16,15551989
bitcoin,2016-05-17,15555514
bitcoin,2016-05-18,15559339
bitcoin,2016-05-19,15562339
bitcoin,2016-05-20,15566064
bitcoin,2016-05-21,15569589
bitcoin,2016-05-22,15574189
bitcoin,2016-05-23,15578689
bitcoin,2016-05-24,15582364
bitcoin,2016-05-25,15585814
bitcoin,2016-05-26,15589189
bitcoin,2016-05-27,15592664
bitcoin,2016-05-28,15595989
bitcoin,2016-05-29,15599664
bitcoin,2016-05-30,15603264
bitcoin,2016-05-31,15606439
bitcoin,2016-06-01,15610014
bitcoin,2016-06-02,15613464
bitcoin,2016-06-03,15617014
bitcoin,2016-06-04,15619989
bitcoin,2016-06-05,15624239
bitcoin,2016-06-06,15628489
bitcoin,2016-06-07,15631989
bitcoin,2016-06-08,15635589
bitcoin,2016-06-09,15639714
bitcoin,2016-06-10,15643314
bitcoin,2016-06-11,15647214
bitcoin,2016-06-12,15650864
bitcoin,2016-06-13,15654889
bitcoin,2016-06-14,15658189
bitcoin,2016-06-15,15661989
bitcoin,2016-06-16,15665714
bitcoin,2016-06-17,15669439
bitcoin,2016-06-18,15673389
bitcoin,2016-06-19,15677814
bitcoin,2016-06-20,15681914
bitcoin,2016-06-21,15685639
bitcoin,2016-06-22,15688864
bitcoin,2016-06-23,15692364
bitcoin,2016-06-24,15695589
bitcoin,2016-06-25,15699639
bitcoin,2016-06-26,15703289
bitcoin,2016-06-27,15706964
bitcoin,2016-06-28,15710664
bitcoin,2016-06-29,15714314
bitcoin,2016-06-30,15718064
bitcoin,2016-07-01,15721939
bitcoin,2016-07-02,15725664
bitcoin,2016-07-03,15729514
bitcoin,2016-07-04,15733289
bitcoin,2016-07-05,15736914
bitcoin,2016-07-06,15740414
bitcoin,2016-07-07,15743839
bitcoin,2016-07-08,15747464
bitcoin,2016-07-09,15750589
bitcoin,2016-07-10,15752539
bitcoin,2016-07-11,15754327
bitcoin,2016-07-12,15756114
bitcoin,2016-07-13,15757727
bitcoin,2016-07-14,15759489
bitcoin,2016-07-15,15761177
bitcoin,2016-07-16,15763139
bitcoin,2016-07-17,15765002
bitcoin,2016-07-18,15766852
bitcoin,2016-07-19,15768452
bitcoin,2016-07-20,15770327
bitcoin,2016-07-21,15771989
bitcoin,2016-07-22,15773602
bitcoin,2016-07-23,15775239
bitcoin,2016-07-24,15776789
bitcoin,2016-07-25,15778427
bitcoin,2016-07-26,15780039
bitcoin,2016-07-27,15781639
bitcoin,2016-07-28,15783339
bitcoin,2016-07-29,15785177
bitcoin,2016-07-30,15786664
bitcoin,2016-07-31,15788589
bitcoin,2016-08-01,15790502
bitcoin,2016-08-02,15792427
bitcoin,2016-08-03,15794502
bitcoin,2016-08-04,15796414
bitcoin,2016-08-05,15798527
bitcoin,2016-08-06,15800602
bitcoin,2016-08-07,15802452
bitcoin,2016-08-08,15804302
bitcoin,2016-08-09,15805852
bitcoin,2016-08-10,15807739
bitcoin,2016-08-11,15809614
bitcoin,2016-08-12,15811477
bitcoin,2016-08-13,15813514
bitcoin,2016-08-14,15815552
bitcoin,2016-08-15,15817377
bitcoin,2016-08-16,15819064
bitcoin,2016-08-17,15820602
bitcoin,2016-08-18,15822527
bitcoin,2016-08-19,15824452
bitcoin,2016-08-20,15826389
bitcoin,2016-08-21,15828427
bitcoin,2016-08-22,15830402
bitcoin,2016-08-23,15832239
bitcoin,2016-08-24,15834139
bitcoin,2016-08-25,15835764
bitcoin,2016-08-26,15837414
bitcoin,2016-08-27,15839214
bitcoin,2016-08-28,15841114
bitcoin,2016-08-29,15842977
bitcoin,2016-08-30,15845027
bitcoin,2016-08-31,15846702
bitcoin,2016-09-01,15848452
bitcoin,2016-09-02,15850364
bitcoin,2016-09-03,15851939
bitcoin,2016-09-04,15854177
bitcoin,2016-09-05,15855927
bitcoin,2016-09-06,15857627
bitcoin,2016-09-07,15859527
bitcoin,2016-09-08,15861327
bitcoin,2016-09-09,15863102
bitcoin,2016-09-10,15865039
bitcoin,2016-09-11,15867089
bitcoin,2016-09-12,15869127
bitcoin,2016-09-13,15871189
bitcoin,2016-09-14,15873139
bitcoin,2016-09-15,15875064
bitcoin,2016-09-16,15876802
bitcoin,2016-09-17,15878839
bitcoin,2016-09-18,15880652
bitcoin,2016-09-19,15882314
bitcoin,2016-09-20,15884202
bitcoin,2016-09-21,15886277
bitcoin,2016-09-22,15888039
bitcoin,2016-09-23,15889739
bitcoin,2016-09-24,15891814
bitcoin,2016-09-25,15894127
bitcoin,2016-09-26,15896039
bitcoin,2016-09-27,15898127
bitcoin,2016-09-28,15899977
bitcoin,2016-09-29,15901764
bitcoin,2016-09-30,15903539
bitcoin,2016-10-01,15905502
bitcoin,2016-10-02,15907264
bitcoin,2016-10-03,15909152
bitcoin,2016-10-04,15911127
bitcoin,2016-10-05,15913214
bitcoin,2016-10-06,15915227
bitcoin,2016-10-07,15917014
bitcoin,2016-10-08,15919127
bitcoin,2016-10-09,15921127
bitcoin,2016-10-10,15922677
bitcoin,2016-10-11,15924414
bitcoin,2016-10-12,15926214
bitcoin,2016-10-13,15927814
bitcoin,2016-10-14,15929514
bitcoin,2016-10-15,15931289
bitcoin,2016-10-16,15932914
bitcoin,2016-10-17,15934477
bitcoin,2016-10-18,15936414
bitcoin,2016-10-19,15937977
bitcoin,2016-10-20,15939652
bitcoin,2016-10-21,15941702
bitcoin,2016-10-22,15943564
bitcoin,2016-10-23,15945364
bitcoin,2016-10-24,15947152
bitcoin,2016-10-25,15948889
bitcoin,2016-10-26,15950614
bitcoin,2016-10-27,15952639
bitcoin,2016-10-28,15954539
bitcoin,2016-10-29,15956402
bitcoin,2016-10-30,15958502
bitcoin,2016-10-31,15960339
bitcoin,2016-11-01,15962139
bitcoin,2016-11-02,15963802
bitcoin,2016-11-03,15965739
bitcoin,2016-11-04,15967189
bitcoin,2016-11-05,15969027
bitcoin,2016-11-06,15970939
bitcoin,2016-11-07,15972764
bitcoin,2016-11-08,15974877
bitcoin,2016-11-09,15976714
bitcoin,2016-11-10,15978814
bitcoin,2016-11-11,15980852
bitcoin,2016-11-12,15982952
bitcoin,2016-11-13,15984727
bitcoin,2016-11-14,15986877
bitcoin,2016-11-15,15988827
bitcoin,2016-11-16,15990964
bitcoin,2016-11-17,15992952
bitcoin,2016-11-18,15994802
bitcoin,2016-11-19,15996577
bitcoin,2016-11-20,15998177
bitcoin,2016-11-21,15999914
bitcoin,2016-11-22,16001589
bitcoin,2016-11-23,16003427
bitcoin,2016-11-24,16005452
bitcoin,2016-11-25,16007352
bitcoin,2016-11-26,16009264
bitcoin,2016-11-27,16011064
bitcoin,2016-11-28,16013114
bitcoin,2016-11-29,16014977
bitcoin,2016-11-30,16016752
bitcoin,2016-12-01,16018577
bitcoin,2016-12-02,16020364
bitcoin,2016-12-03,16022514
bitcoin,2016-12-04,16024364
bitcoin,2016-12-05,16026264
bitcoin,2016-12-06,16028139
bitcoin,2016-12-07,16030314
bitcoin,2016-12-08,16032277
bitcoin,2016-12-09,16033964
bitcoin,2016-12-10,16035614
bitcoin,2016-12-11,16037952
bitcoin,2016-12-12,16039902
bitcoin,2016-12-13,16042127
bitcoin,2016-12-14,16043864
bitcoin,2016-12-15,16045452
bitcoin,2016-12-16,16047114
bitcoin,2016-12-17,16048914
bitcoin,2016-12-18,16050677
bitcoin,2016-12-19,16052564
bitcoin,2016-12-20,16054289
bitcoin,2016-12-21,16056277
bitcoin,2016-12-22,16058264
bitcoin,2016-12-23,16060164
bitcoin,2016-12-24,16061877
bitcoin,2016-12-25,16063939
bitcoin,2016-12-26,16065714
bitcoin,2016-12-27,16067664
bitcoin,2016-12-28,16069714
bitcoin,2016-12-29,16071589
bitcoin,2016-12-30,16073552
bitcoin,2016-12-31,16075402
bitcoin,2017-01-01,16077352
bitcoin,2017-01-02,16079339
bitcoin,2017-01-03,16081389
bitcoin,2017-01-04,16083302
bitcoin,2017-01-05,16085052
bitcoin,2017-01-06,16087064
bitcoin,2017-01-07,16088789
bitcoin,2017-01-08,16090877
bitcoin,2017-01-09,16092577
bitcoin,2017-01-10,16094577
bitcoin,2017-01-11,16096489
bitcoin,2017-01-12,16098639
bitcoin,2017-01-13,16100514
bitcoin,2017-01-14,16102664
bitcoin,2017-01-15,16104752
bitcoin,2017-01-16,16106864
bitcoin,2017-01-17,16108839
bitcoin,2017-01-18,16110714
bitcoin,2017-01-19,16112889
bitcoin,2017-01-20,16115252
bitcoin,2017-01-21,16117514
bitcoin,2017-01-22,16119689
bitcoin,2017-01-23,16121414
bitcoin,2017-01-24,16123277
bitcoin,2017-01-25,16125139
bitcoin,2017-01-26,16127077
bitcoin,2017-01-27,16129202
bitcoin,2017-01-28,16131102
bitcoin,2017-01-29,16133189
bitcoin,2017-01-30,16134989
bitcoin,2017-01-31,16136802
bitcoin,2017-02-01,16139202
bitcoin,2017-02-02,16141164
bitcoin,2017-02-03,16143027
bitcoin,2017-02-04,16144827
bitcoin,2017-02-05,16146814
bitcoin,2017-02-06,16148377
bitcoin,2017-02-07,16150264
bitcoin,2017-02-08,16152089
bitcoin,2017-02-09,16154202
bitcoin,2017-02-10,16156039
bitcoin,2017-02-11,16157777
bitcoin,2017-02-12,16159527
bitcoin,2017-02-13,16161564
bitcoin,2017-02-14,16163677
bitcoin,2017-02-15,16165414
bitcoin,2017-02-16,16167302
bitcoin,2017-02-17,16169189
bitcoin,2017-02-18,16171077
bitcoin,2017-02-19,16172752
bitcoin,2017-02-20,16174602
bitcoin,2017-02-21,16176327
bitcoin,2017-02-22,16178052
bitcoin,2017-02-23,16179927
bitcoin,2017-02-24,16181964
bitcoin,2017-02-25,16184052
bitcoin,2017-02-26,16186277
bitcoin,2017-02-27,16188077
bitcoin,2017-02-28,16189989
bitcoin,2017-03-01,16191789
bitcoin,2017-03-02,16193752
bitcoin,2017-03-03,16195639
bitcoin,2017-03-04,16197289
bitcoin,2017-03-05,16199127
bitcoin,2017-03-06,16200902
bitcoin,2017-03-07,16202814
bitcoin,2017-03-08,16204589
bitcoin,2017-03-09,16206439
bitcoin,2017-03-10,16208389
bitcoin,2017-03-11,16210252
bitcoin,2017-03-12,16212189
bitcoin,2017-03-13,16214002
bitcoin,2017-03-14,16215952
bitcoin,2017-03-15,16217727
bitcoin,2017-03-16,16219639
bitcoin,2017-03-17,16221564
bitcoin,2017-03-18,16223527
bitcoin,2017-03-19,16225589
bitcoin,2017-03-20,16227289
bitcoin,2017-03-21,16229064
bitcoin,2017-03-22,16231052
bitcoin,2017-03-23,16232902
bitcoin,2017-03-24,16235102
bitcoin,2017-03-25,16236764
bitcoin,2017-03-26,16238839
bitcoin,2017-03-27,16240489
bitcoin,2017-03-28,16242427
bitcoin,2017-03-29,16244152
bitcoin,2017-03-30,16246202
bitcoin,2017-03-31,16247889
bitcoin,2017-04-01,16249539
bitcoin,2017-04-02,16251514
bitcoin,2017-04-03,16253714
bitcoin,2017-04-04,16255277
bitcoin,2017-04-05,16257302
bitcoin,2017-04-06,16259139
bitcoin,2017-04-07,16261164
bitcoin,2017-04-08,16262877
bitcoin,2017-04-09,16264864
bitcoin,2017-04-10,16266702
bitcoin,2017-04-11,16268789
bitcoin,2017-04-12,16270564
bitcoin,2017-04-13,16272152
bitcoin,2017-04-14,16273889
bitcoin,2017-04-15,16275764
bitcoin,2017-04-16,16277589
bitcoin,2017-04-17,16279314
bitcoin,2017-04-18,16281139
bitcoin,2017-04-19,16282927
bitcoin,2017-04-20,16284652
bitcoin,2017-04-21,16286739
bitcoin,2017-04-22,16288552
bitcoin,2017-04-23,16290464
bitcoin,2017-04-24,16292014
bitcoin,2017-04-25,16293864
bitcoin,2017-04-26,16295777
bitcoin,2017-04-27,16297614
bitcoin,2017-04-28,16299314
bitcoin,2017-04-29,16301477
bitcoin,2017-04-30,16303364
bitcoin,2017-05-01,16305239
bitcoin,2017-05-02,16307214
bitcoin,2017-05-03,16308864
bitcoin,2017-05-04,16310964
bitcoin,2017-05-05,16312577
bitcoin,2017-05-06,16314677
bitcoin,2017-05-07,16316764
bitcoin,2017-05-08,16319014
bitcoin,2017-05-09,16320952
bitcoin,2017-05-10,16322802
bitcoin,2017-05-11,16324489
bitcoin,2017-05-12,16326414
bitcoin,2017-05-13,16328389
bitcoin,2017-05-14,16330439
bitcoin,2017-05-15,16332564
bitcoin,2017-05-16,16334214
bitcoin,2017-05-17,16336152
bitcoin,2017-05-18,16337927
bitcoin,2017-05-19,16339977
bitcoin,2017-05-20,16342039
bitcoin,2017-05-21,16343877
bitcoin,2017-05-22,16345702
bitcoin,2017-05-23,16347802
bitcoin,2017-05-24,16349727
bitcoin,2017-05-25,16351764
bitcoin,2017-05-26,16353677
bitcoin,2017-05-27,16355777
bitcoin,2017-05-28,16357839
bitcoin,2017-05-29,16359727
bitcoin,2017-05-30,16361964
bitcoin,2017-05-31,16364014
bitcoin,2017-06-01,16366139
bitcoin,2017-06-02,16367964
bitcoin,2017-06-03,16370364
bitcoin,2017-06-04,16372377
bitcoin,2017-06-05,16374427
bitcoin,2017-06-06,16376314
bitcoin,2017-06-07,16378377
bitcoin,2017-06-08,16380439
bitcoin,2017-06-09,16382327
bitcoin,2017-06-10,16384089
bitcoin,2017-06-11,16385914
bitcoin,2017-06-12,16387752
bitcoin,2017-06-13,16389514
bitcoin,2017-06-14,16391264
bitcoin,2017-06-15,16393177
bitcoin,2017-06-16,16395027
bitcoin,2017-06-17,16396839
bitcoin,2017-06-18,16398652
bitcoin,2017-06-19,16400539
bitcoin,2017-06-20,16402264
bitcoin,2017-06-21,16404014
bitcoin,2017-06-22,16405752
bitcoin,2017-06-23,16407752
bitcoin,2017-06-24,16409577
bitcoin,2017-06-25,16411102
bitcoin,2017-06-26,16412877
bitcoin,2017-06-27,16414514
bitcoin,2017-06-28,16416477
bitcoin,2017-06-29,16417977
bitcoin,2017-06-30,16419902
bitcoin,2017-07-01,16421952
bitcoin,2017-07-02,16424302
bitcoin,2017-07-03,16426427
bitcoin,2017-07-04,16428339
bitcoin,2017-07-05,16430202
bitcoin,2017-07-06,16431977
bitcoin,2017-07-07,16433827
bitcoin,2017-07-08,16435889
bitcoin,2017-07-09,16437614
bitcoin,2017-07-10,16440077
bitcoin,2017-07-11,16442239
bitcoin,2017-07-12,16444452
bitcoin,2017-07-13,16446414
bitcoin,2017-07-14,16448152
bitcoin,2017-07-15,16449739
bitcoin,2017-07-16,16451777
bitcoin,2017-07-17,16453627
bitcoin,2017-07-18,16455689
bitcoin,2017-07-19,16457552
bitcoin,2017-07-20,16459577
bitcoin,2017-07-21,16461502
bitcoin,2017-07-22,16463502
bitcoin,2017-07-23,16465652
bitcoin,2017-07-24,16467877
bitcoin,2017-07-25,16469727
bitcoin,2017-07-26,16471564
bitcoin,2017-07-27,16473489
bitcoin,2017-07-28,16475364
bitcoin,2017-07-29,16477327
bitcoin,2017-07-30,16479164
bitcoin,2017-07-31,16480977
bitcoin,2017-08-01,16482839
bitcoin,2017-08-02,16484739
bitcoin,2017-08-03,16486464
bitcoin,2017-08-04,16488702
bitcoin,2017-08-05,16490914
bitcoin,2017-08-06,16492664
bitcoin,2017-08-07,16494577
bitcoin,2017-08-08,16496627
bitcoin,2017-08-09,16498352
bitcoin,2017-08-10,16500027
bitcoin,2017-08-11,16501827
bitcoin,2017-08-12,16503514
bitcoin,2017-08-13,16505364
bitcoin,2017-08-14,16506989
bitcoin,2017-08-15,16508889
bitcoin,2017-08-16,16510514
bitcoin,2017-08-17,16512752
bitcoin,2017-08-18,16514614
bitcoin,2017-08-19,16516502
bitcoin,2017-08-20,16518127
bitcoin,2017-08-21,16519564
bitcoin,2017-08-22,16520677
bitcoin,2017-08-23,16522664
bitcoin,2017-08-24,16523927
bitcoin,2017-08-25,16525189
bitcoin,2017-08-26,16526502
bitcoin,2017-08-27,16528439
bitcoin,2017-08-28,16530052
bitcoin,2017-08-29,16531914
bitcoin,2017-08-30,16534014
bitcoin,2017-08-31,16536052
bitcoin,2017-09-01,16538227
bitcoin,2017-09-02,16540277
bitcoin,2017-09-03,16542202
bitcoin,2017-09-04,16544389
bitcoin,2017-09-05,16546852
bitcoin,2017-09-06,16548877
bitcoin,2017-09-07,16551077
bitcoin,2017-09-08,16553264
bitcoin,2017-09-09,16555377
bitcoin,2017-09-10,16557102
bitcoin,2017-09-11,16559277
bitcoin,2017-09-12,16561627
bitcoin,2017-09-13,16564002
bitcoin,2017-09-14,16566177
bitcoin,2017-09-15,16568427
bitcoin,2017-09-16,16570539
bitcoin,2017-09-17,16572739
bitcoin,2017-09-18,16574327
bitcoin,2017-09-19,16576277
bitcoin,2017-09-20,16577739
bitcoin,2017-09-21,16579939
bitcoin,2017-09-22,16581677
bitcoin,2017-09-23,16583752
bitcoin,2017-09-24,16585564
bitcoin,2017-09-25,16587127
bitcoin,2017-09-26,16588852
bitcoin,2017-09-27,16590689
bitcoin,2017-09-28,16592902
bitcoin,2017-09-29,16595014
bitcoin,2017-09-30,16596739
bitcoin,2017-10-01,16598364
bitcoin,2017-10-02,16600239
bitcoin,2017-10-03,16602527
bitcoin,2017-10-04,16604202
bitcoin,2017-10-05,16605764
bitcoin,2017-10-06,16607752
bitcoin,2017-10-07,16609727
bitcoin,2017-10-08,16612002
bitcoin,2017-10-09,16614014
bitcoin,2017-10-10,16616014
